image_path,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002370.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002376.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002378.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002387.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002400.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002403.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002412.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002426.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002427.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002445.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002462.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002470.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002488.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002539.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002545.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002565.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002597.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002611.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002618.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002619.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002624.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002639.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002643.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002648.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002668.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002669.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002719.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002728.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002760.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002789.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002823.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002824.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002845.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002852.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002895.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002896.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002903.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002914.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002953.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002954.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_002967.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003000.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003011.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003020.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003022.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003051.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003088.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003091.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003101.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003104.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003106.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003110.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003118.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003131.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003134.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003137.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003143.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003169.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003178.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003188.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003189.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003191.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003194.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003195.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003201.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003205.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003207.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003226.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003251.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003267.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003286.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003329.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003330.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003349.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003367.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003373.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003431.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003451.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003499.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003503.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003506.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003525.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003529.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003530.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003541.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003565.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003571.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003580.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003587.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003593.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003604.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003611.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003621.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003659.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003668.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003682.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003711.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003714.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003715.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003742.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003745.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003747.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003778.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003786.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003788.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003815.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003831.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003841.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003848.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003861.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003872.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003876.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003889.jpg,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003910.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003917.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003957.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_003991.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004003.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004009.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004033.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004049.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004052.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004065.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004081.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004092.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004112.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004121.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004133.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004143.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004166.jpg,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004189.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004193.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004197.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004238.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004241.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004265.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004275.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004281.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004289.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004291.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004328.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004380.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004392.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004397.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004405.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004423.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004454.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004459.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004468.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004476.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004481.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004483.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004500.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004510.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004517.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004537.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
C:\Users\adnan\Downloads\VOCdevkit\VOC2008\JPEGImages\2007_004538.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
